lat,lon,stop_count,total_passengers,avg_occupancy,center_lat,center_lon
39.575675675675676,32.79882352941176,14,1078.5726495726497,22.637362637362635,39.57612612612613,32.79941176470588
39.575675675675676,32.8,14,1078.5726495726497,22.637362637362635,39.57612612612613,32.800588235294114
39.57657657657658,32.796470588235294,14,1078.5726495726497,22.637362637362635,39.57702702702703,32.79705882352941
39.57747747747748,32.79411764705882,14,1078.5726495726497,22.637362637362635,39.57792792792793,32.794705882352936
39.57747747747748,32.80117647058823,6,465.94017094017096,9.052706552706553,39.57792792792793,32.80176470588235
39.57747747747748,32.889411764705876,6,340.38461538461536,9.307692307692308,39.57792792792793,32.88999999999999
39.57837837837838,32.80117647058823,7,539.2863247863248,22.637362637362635,39.57882882882883,32.80176470588235
39.57837837837838,32.802352941176466,14,1078.5726495726497,22.637362637362635,39.57882882882883,32.80294117647058
39.57927927927928,32.790588235294116,7,539.2863247863248,22.637362637362635,39.57972972972973,32.79117647058823
39.58018018018018,32.790588235294116,7,539.2863247863248,22.637362637362635,39.58063063063063,32.79117647058823
39.58108108108108,32.78823529411764,7,539.2863247863248,22.637362637362635,39.58153153153153,32.78882352941176
39.58108108108108,32.8035294117647,7,539.2863247863248,22.637362637362635,39.58153153153153,32.80411764705882
39.58378378378379,32.8035294117647,7,539.2863247863248,22.637362637362635,39.58423423423424,32.80411764705882
39.58378378378379,32.80470588235294,7,539.2863247863248,22.637362637362635,39.58423423423424,32.80529411764706
39.585585585585584,32.85176470588235,12,413.21379002423777,8.279323468129439,39.586036036036035,32.85235294117647
39.59189189189189,32.665882352941175,4,489.0940170940171,29.82905982905983,39.59234234234234,32.66647058823529
39.593693693693695,32.662352941176465,1,484.04700854700855,21.876068376068375,39.594144144144146,32.66294117647058
39.5954954954955,32.83764705882353,14,1078.5726495726497,22.637362637362635,39.59594594594595,32.838235294117645
39.5954954954955,33.08941176470588,4,367.982905982906,16.002136752136753,39.59594594594595,33.089999999999996
39.5990990990991,32.843529411764706,7,539.2863247863248,22.637362637362635,39.59954954954955,32.84411764705882
39.5990990990991,32.84705882352941,19,952.5001148105625,13.569127372583774,39.59954954954955,32.847647058823526
39.6,32.84941176470588,8,610.0641025641025,21.84188034188034,39.60045045045045,32.849999999999994
39.6009009009009,32.85176470588235,3,170.19230769230768,9.307692307692308,39.601351351351354,32.85235294117647
39.601801801801805,32.84941176470588,16,1220.128205128205,21.84188034188034,39.602252252252256,32.849999999999994
39.601801801801805,32.8635294117647,2,141.55555555555554,16.273504273504273,39.602252252252256,32.86411764705882
39.6027027027027,32.54117647058823,5,611.3675213675214,29.829059829059826,39.60315315315315,32.54176470588235
39.6027027027027,32.84941176470588,8,610.0641025641025,21.84188034188034,39.60315315315315,32.849999999999994
39.6036036036036,32.67411764705882,1,484.04700854700855,21.876068376068375,39.60405405405405,32.67470588235294
39.6036036036036,32.864705882352936,5,340.38461538461536,11.169230769230769,39.60405405405405,32.86529411764705
39.6036036036036,32.87176470588235,2,141.55555555555554,16.273504273504273,39.60405405405405,32.872352941176466
39.604504504504504,32.84823529411764,8,610.0641025641025,21.84188034188034,39.604954954954955,32.84882352941176
39.605405405405406,32.84823529411764,8,610.0641025641025,21.84188034188034,39.60585585585586,32.84882352941176
39.60900900900901,32.84470588235294,8,610.0641025641025,21.84188034188034,39.60945945945946,32.84529411764706
