grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.6486_32.9529,0.47952240124902434,39.648648648648646,32.95294117647059,False,0.02586206896551724,False,False
39.6486_33.0353,0.7059700061528642,39.648648648648646,33.035294117647055,False,0.20689655172413793,False,False
39.6577_32.4235,0.5423245664225395,39.65765765765766,32.423529411764704,False,0.02586206896551724,False,False
39.6577_32.4353,0.5399555561291749,39.65765765765766,32.43529411764706,False,0.02586206896551724,False,False
39.6577_32.7176,0.30828928295401264,39.65765765765766,32.71764705882353,False,0.2413793103448276,False,False
39.6577_32.7294,0.32830777616955237,39.65765765765766,32.72941176470588,False,0.28448275862068967,False,False
39.6577_32.8,0.24596948348632353,39.65765765765766,32.8,False,0.3706896551724138,False,False
39.6577_32.8235,0.24774319609352374,39.65765765765766,32.8235294117647,False,0.3620689655172414,False,False
39.6577_32.9529,0.47959629091676664,39.65765765765766,32.95294117647059,False,0.02586206896551724,False,False
39.6577_33.0118,0.7483121932050129,39.65765765765766,33.01176470588235,False,0.3577586206896552,False,False
39.6577_33.0235,0.6178880933047267,39.65765765765766,33.023529411764706,False,0.3017241379310345,False,False
39.6667_32.4353,0.5399555561291749,39.66666666666666,32.43529411764706,False,0.02586206896551724,False,False
39.6667_32.6706,0.4413800532405776,39.66666666666666,32.67058823529412,False,0.25,False,False
39.6667_32.6824,0.4413800532405776,39.66666666666666,32.68235294117647,False,0.25,False,False
39.6667_32.7059,0.2891077285122122,39.66666666666666,32.705882352941174,False,0.14655172413793102,False,False
39.6667_32.7294,0.33523759539798914,39.66666666666666,32.72941176470588,False,0.2413793103448276,False,False
39.6667_33.0118,0.46575169843748143,39.66666666666666,33.01176470588235,False,0.29310344827586204,False,False
39.6757_32.4941,0.2697859739936603,39.67567567567568,32.49411764705882,False,0.0,False,False
39.6757_32.5059,0.25374275111624833,39.67567567567568,32.50588235294118,False,0.0,False,False
39.6757_32.6706,0.4413062487122455,39.67567567567568,32.67058823529412,False,0.25,False,False
39.6757_32.6941,0.4417493945430076,39.67567567567568,32.694117647058825,False,0.25,False,False
39.6757_32.7294,0.3332598256726376,39.67567567567568,32.72941176470588,False,0.23275862068965517,False,False
