grid_id,grid_lat,grid_lon,yolcu_per_stop,sefer_per_stop,kapasite_per_stop,doluluk_orani,kapasite_kullanimi,stop_count,in_capacity_util_tail,in_passenger_tail,lisa_quadrant,lisa_pvalue,lisa_significant
39.8198_32.8706,39.81981981981982,32.870588235294115,2.5154388313580345,0.03850651651769892,5.388707327637123,46.47424892703863,46.44014146687018,4.017167381974249,False,False,4,0.349,False
39.8288_32.4471,39.828828828828826,32.44705882352941,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,4.017167381974249,False,False,3,0.004,True
39.8288_32.5294,39.828828828828826,32.529411764705884,6.1204103595592025,0.0714301644009784,10.987479832597568,58.44828326180258,55.295307815275834,21.82832618025751,False,False,1,0.331,False
39.8288_32.5529,39.828828828828826,32.55294117647059,12.217882279999287,0.1830924608548036,26.54293239519496,36.357262621643606,46.26778711334119,36.47639484978541,False,False,1,0.351,False
39.8288_32.5647,39.828828828828826,32.56470588235294,43.39204751577287,0.5890171529968454,85.9089905362776,50.215,50.200402725250434,6.03,False,True,1,0.307,False
39.8288_32.5765,39.828828828828826,32.576470588235296,18.93766846310915,0.3308757236666396,45.753199566046696,35.011518771857475,41.008480765892855,33.5793991416309,False,False,4,0.354,False
39.8288_32.6471,39.828828828828826,32.64705882352941,6.622007185359845,0.1009305853876145,14.250653154109676,49.36619540520071,46.32520092670275,17.07296137339056,False,False,1,0.143,False
39.8288_32.6588,39.828828828828826,32.65882352941176,10.863888860533466,0.1580371146142137,22.291619715371553,49.731946258630344,48.30582863454251,23.098712446351932,False,False,1,0.187,False
39.8288_32.6824,39.828828828828826,32.68235294117647,10.378600288401167,0.19028463046843488,26.801279732105538,35.23605150214592,39.651544972711704,8.944206008583691,False,False,2,0.149,False
39.8288_32.6941,39.828828828828826,32.694117647058825,9.03653550333829,0.13232222075959704,20.288479816428836,41.987653953495084,44.21748685674544,54.652360515021456,False,False,1,0.091,False
39.8288_32.7059,39.828828828828826,32.705882352941174,7.442092196237145,0.09450610343535433,13.605885536074465,54.87296137339056,54.02284064972333,5.021459227467811,False,False,1,0.055,False
39.8288_32.7176,39.828828828828826,32.71764705882353,3.2231405516974636,0.04200480469899327,6.053288651852218,44.53281999495077,52.86315029428355,17.07296137339056,False,False,1,0.049,True
39.8288_32.7294,39.828828828828826,32.72941176470588,6.98849012420459,0.09687650643329312,13.813219493422922,45.65573267933783,49.346034719269504,13.763948497854077,False,False,1,0.063,False
39.8288_32.7412,39.828828828828826,32.74117647058824,3.8680021697373363,0.05500858702334603,7.861936772300606,40.62142738618985,48.12429243844032,31.93991416309013,False,False,1,0.038,True
39.8288_32.7529,39.828828828828826,32.752941176470586,5.722824701528654,0.06250084093347895,12.143292985460132,44.480502822810955,46.84432641290228,48.918454935622314,False,False,1,0.055,False
39.8288_32.7647,39.828828828828826,32.76470588235294,8.095767146397353,0.09057356408114933,16.950430884137145,47.62090162865404,47.46646218939139,26.085836909871244,False,False,1,0.114,False
39.8288_32.8118,39.828828828828826,32.811764705882354,29.148247161077474,0.38691432013437554,59.29194908596359,47.176869366249846,49.83877821701127,19.673819742489272,False,False,1,0.038,True
39.8288_32.8471,39.828828828828826,32.84705882352941,2.5154388313580345,0.03850651651769892,5.388707327637123,46.47424892703863,46.44014146687018,9.03862660944206,False,False,1,0.021,True
39.8288_32.8706,39.828828828828826,32.870588235294115,2.5154388313580345,0.03850651651769892,5.388707327637123,46.47424892703863,46.44014146687018,4.017167381974249,False,False,1,0.112,False
39.8288_32.8941,39.828828828828826,32.89411764705882,0.17786614666132244,0.004523776283613013,0.6326621601538399,27.909871244635195,27.896392945903287,1.0042918454935623,False,False,2,0.248,False
39.8288_32.9412,39.828828828828826,32.94117647058823,4.558192119875985,0.0493910101708476,6.9397532732388,65.07081545064378,65.06469462445727,1.0042918454935623,True,False,1,0.009,True
39.8378_32.4,39.83783783783784,32.4,0.13471994535519122,0.0071482240437158225,1.0657650273224042,12.845,12.839589045998887,1.005,False,False,3,0.001,True
39.8378_32.4471,39.83783783783784,32.44705882352941,0.2694398907103825,0.01429644808743165,2.1315300546448084,12.845,12.839589045998887,1.005,False,False,3,0.01,True
39.8378_32.5294,39.83783783783784,32.529411764705884,11.370874852638515,0.1423621964246765,21.653570509710732,48.91341664368686,51.89703154033621,41.622317596566525,False,False,1,0.011,True
39.8378_32.5412,39.83783783783784,32.54117647058823,12.269681609195741,0.164695352975793,24.53307082663216,44.579052094254,49.79784807309446,86.03862660944206,False,False,1,0.029,True
39.8378_32.5529,39.83783783783784,32.55294117647059,9.161450227446185,0.11800757346889526,17.863912009168878,46.998518291436746,50.90724092082999,20.240343347639485,False,False,1,0.129,False
