grid_id,grid_lat,grid_lon,stop_count,yolcu_per_stop,sefer_per_stop,kapasite_per_stop,doluluk_orani,kapasite_kullanimi,reconstruction_error,anomaly_autoencoder,anomaly_score_if,anomaly_isolation_forest,lof_score,anomaly_lof,graph_anomaly_score,anomaly_graph,anomaly_count,anomaly_consensus
39.8559_32.5765,39.85585585585586,32.576470588235296,1.0,1.31382883915158,0.012623176227942819,2.24849132992132,52.72222222222223,54.02120637671767,0.00666883968184684,False,-0.381064554591676,False,-1.0285041485927997,False,1.9751331068317692,False,0,False
39.8559_32.5882,39.85585585585586,32.588235294117645,47.66875,60.22001485126873,0.23317046422880278,117.70969993527824,45.45212394593254,48.58915153814122,0.00028539427309732965,False,-0.4139777460676311,False,-1.1255855677351776,False,0.6842273114069433,False,0,False
39.8559_32.6118,39.85585585585586,32.61176470588235,19.875,96.18791053242697,0.4941512100410675,199.53670105653924,35.58380898268398,43.855305737621805,0.15452975518753517,False,-0.48974385826729805,False,-1.0872046646820208,False,0.5859424616082177,False,0,False
39.8559_32.6353,39.85585585585586,32.63529411764706,22.84375,62.5949476698391,0.5099036609480224,129.73202701201677,34.428996829710144,54.29614648646314,0.17023903779962354,False,-0.4646167633653345,False,-1.1329997374988827,False,0.5678758093258751,False,0,False
39.8559_32.6471,39.85585585585586,32.64705882352941,16.89375,50.887775747625085,0.5293056596216383,93.05152871200531,49.61757046568628,55.81603685743992,0.10349069867229758,False,-0.4231271275807235,False,-1.0348562794739151,False,1.1971448856970122,False,0,False
39.8559_32.6588,39.85585585585586,32.65882352941176,9.0,10.154652475407193,0.1965005644250927,27.678600225770037,37.331761006289305,37.69559195235911,0.009638013221996623,False,-0.3869818500168645,False,-1.3809492782796213,False,0.947133065148861,False,0,False
39.8559_32.6706,39.85585585585586,32.67058823529412,34.9559748427673,30.94288229738261,0.37441179184823203,74.50181242534605,45.101781970649895,45.933451803009525,0.010956267015460342,False,-0.3873742221215442,False,-1.0371399339976848,False,0.5978539412708421,False,0,False
39.8559_32.6824,39.85585585585586,32.68235294117647,28.91194968553459,27.888723466035007,0.2738243519075273,71.73295754955534,43.92389937106918,45.38531333465879,0.007269040395286835,False,-0.379869355970903,False,-1.0710578688608146,False,0.6892458646506591,False,0,False
39.8559_32.6941,39.85585585585586,32.694117647058825,26.92452830188679,26.651387732799755,0.25816818170213557,67.67789228138604,43.08590340864974,45.73788715521965,0.006279339723818213,False,-0.3815040884751073,False,-1.0620691196280152,False,0.4969974815968276,False,0,False
39.8559_32.7059,39.85585585585586,32.705882352941174,22.949685534591193,31.03715301313987,0.3702815718085315,78.72449237718014,48.419578889800384,42.70582205681178,0.0594059318031038,False,-0.39588398568807076,False,-1.2166615917882013,False,0.8988453515465464,False,0,False
39.8559_32.7176,39.85585585585586,32.71764705882353,28.29559748427673,33.30676931670537,0.4631587582229123,62.056812491102555,49.99387694567789,55.13044122864515,0.03144621592824818,False,-0.39637548521393945,False,-0.9937071007589836,False,0.9194098569082615,False,0,False
39.8559_32.7294,39.85585585585586,32.72941176470588,3.452830188679245,84.23021004650548,0.8757873340650196,122.22850872691549,40.43171608265948,51.708596562290495,0.3726394917501478,True,-0.5096984712767445,False,-1.0261865937318044,False,2.7872260067441146,False,1,False
39.8559_32.7412,39.85585585585586,32.74117647058824,14.0,11.660481985890593,0.20694000208432026,17.861448930012525,39.663110212638514,66.67005595917024,0.21130631171415085,False,-0.4263796883419329,False,-1.6042788163695019,False,0.98371043900934,False,0,False
39.8559_32.7529,39.85585585585586,32.752941176470586,4.0,23.34400708450806,0.4345524207593173,30.4262741270874,48.780660377358494,79.50498265407313,0.3231936987426957,False,-0.4763112813359437,False,-1.2712437481301566,False,0.7656883960787705,False,0,False
39.8559_32.8,39.85585585585586,32.8,64.27672955974843,34.63604599599248,0.45887029068769514,66.67136466045697,50.92339869506906,53.23020595140821,0.005240427347277164,False,-0.4041250461652792,False,-0.9664827550997641,False,0.762295478139146,False,0,False
39.8559_32.8118,39.85585585585586,32.811764705882354,67.89308176100629,60.711986052211174,0.41060031173136535,137.53768396743868,39.84219694166975,48.936839345527794,0.010893357492133009,False,-0.44627290629045,False,-1.1016203360860686,False,0.9270276999783886,False,0,False
39.8559_32.8235,39.85585585585586,32.8235294117647,63.924528301886795,25.364431421645207,0.37106441418299524,43.56393822731534,46.46670647879374,60.975058361109774,0.046012254469948756,False,-0.4061327492713244,False,-1.056669256183996,False,0.6133926475620917,False,0,False
39.8559_32.8353,39.85585585585586,32.83529411764706,11.974842767295597,17.567492475753316,0.27198775491827076,32.12169544362576,44.06105870020964,57.3340435565523,0.05783869412877398,False,-0.3882733198200923,False,-1.1807187439594802,False,0.8561890403465098,False,0,False
39.8559_32.8471,39.85585585585586,32.84705882352941,48.503144654088054,21.13207334805,0.2542744693551471,40.09933177636709,44.60894490355407,55.23672489247984,0.02376120366916294,False,-0.38372051967806625,False,-1.0010662795576553,False,0.3566493516521825,False,0,False
39.8559_32.8588,39.85585585585586,32.858823529411765,11.880503144654089,19.54132557512426,0.14468181874697747,39.8295196989207,40.977373691996334,50.54729989252238,0.02824610236398496,False,-0.3714801343179627,False,-1.0669519460963472,False,0.6344769119235839,False,0,False
39.8559_32.8706,39.85585585585586,32.870588235294115,8.0,3.4205086136177196,0.05244736122504779,7.3395679518731205,47.52777777777778,47.545873685016836,0.003082898435672781,False,-0.35933979431700064,False,-0.9562502681486993,False,0.6407701155957686,False,0,False
39.8559_32.9647,39.85585585585586,32.96470588235294,23.962264150943398,7.585237753476748,0.07014487665616037,15.375193543525027,39.57368972746331,49.61654578749433,0.026816466207456785,False,-0.37689661533546537,False,-1.0703406331938927,False,0.14789806649950799,False,0,False
39.8649_32.5412,39.86486486486486,32.54117647058823,4.0,4.218997049952322,0.03765821532418051,6.278855653509571,68.02463312368972,67.85807049447187,0.01888662143684668,False,-0.44736362125790047,False,-1.0008302941610943,False,0.0,False,0,False
39.8649_32.6353,39.86486486486486,32.63529411764706,24.664596273291924,99.1649915640779,0.2802577637212788,207.3191787790009,25.348422314745296,43.615297733164056,0.15969321404967243,False,-0.5157266829988778,False,-1.1290799967670324,False,1.5304792126268394,False,0,False
39.8649_32.6471,39.86486486486486,32.64705882352941,14.9937106918239,40.17003483381028,0.42235704431206467,81.43918409520366,43.4656933213537,54.936783334392324,0.08408974740083143,False,-0.40233937612675097,False,-1.0911120399033956,False,0.8983491404850854,False,0,False
39.8649_32.6588,39.86486486486486,32.65882352941176,9.93125,62.09499594561269,0.5544554666122409,115.57502780288078,39.709010416666665,55.893102245823755,0.1983838663678358,False,-0.4529043203431014,False,-1.1913269217472982,False,1.094073263754374,False,0,False
39.8649_32.6706,39.86486486486486,32.67058823529412,6.0,10.154652475407193,0.1965005644250927,27.678600225770037,37.331761006289305,37.69559195235911,0.013542417933207969,False,-0.3860605814125429,False,-1.369068598795979,False,1.2427363970254746,False,0,False
39.8649_32.6824,39.86486486486486,32.68235294117647,44.911949685534594,52.40324047426943,0.5665546731956294,126.70996339139919,44.78061052125366,46.72472498397148,0.03327591365381582,False,-0.428005126650033,False,-1.044278558872481,False,1.7330826285409386,False,0,False
39.8649_32.6941,39.86486486486486,32.694117647058825,2.9874213836477987,0.6596576864107137,0.03391845802434364,7.219812885259238,7.611111111111112,8.89527550719113,0.005582433983245947,False,-0.4816625742493118,False,-1.0238295240402144,False,3.2718707790790846,False,0,False
39.8649_32.7059,39.86486486486486,32.705882352941174,20.17610062893082,25.351118331103045,0.26898140369829915,65.90369934190721,44.249632170764244,43.57346842982852,0.019158552333216575,False,-0.3806292471461611,False,-1.1235371221715513,False,0.803652652959388,False,0,False
39.8649_32.7412,39.86486486486486,32.74117647058824,18.9811320754717,8.279930035588173,0.177319432585421,17.560462631363002,47.8462740613684,48.41857843496578,0.0033842243066797974,False,-0.3764185543928873,False,-1.0216989527645932,False,1.7078386453782723,False,0,False
39.8649_32.7647,39.86486486486486,32.76470588235294,18.61006289308176,19.335210392278384,0.3611210634755448,26.358800408392426,47.526727937119894,76.03645252923394,0.22743399929546715,False,-0.44996530185086525,False,-1.2910966500335814,False,0.33696152656054784,False,0,False
39.8649_32.8,39.86486486486486,32.8,46.465408805031444,32.43656597928454,0.4344664818612519,61.97242274360977,49.769581283063154,53.6068685998193,0.0026020043686244072,False,-0.39119229802419103,False,-0.9605681103993519,False,0.4166395135717347,False,0,False
39.8649_32.8118,39.86486486486486,32.811764705882354,13.9874213836478,38.6509531313802,0.1926615979312109,81.0255838484077,38.38555705300988,57.516263294437074,0.12127348047868468,False,-0.40796775006211466,False,-1.2016339708897241,False,1.2652599695133135,False,0,False
39.8649_32.8235,39.86486486486486,32.8235294117647,71.9245283018868,30.41294120941427,0.2669995724064698,64.01795674119627,42.51583391567668,56.82609162751657,0.07646070158953515,False,-0.4038082576051517,False,-1.072366854119426,False,0.5485432974758384,False,0,False
39.8649_32.8353,39.86486486486486,32.83529411764706,25.465408805031448,22.334027775513402,0.3690430491673241,46.36555241401762,43.22414803487917,50.442471819321135,0.01740718740607123,False,-0.38963437303505305,False,-1.0903374115291247,False,0.6442993933115393,False,0,False
39.8649_32.8471,39.86486486486486,32.84705882352941,17.29559748427673,8.582239748493809,0.1575320112582948,14.118507859570606,62.70237013743303,63.269692252122766,0.010790760846322717,False,-0.42051566044234356,False,-1.0328075291085035,False,1.5241096990412362,False,0,False
39.8649_32.8588,39.86486486486486,32.858823529411765,61.83647798742138,11.519262212966854,0.14407217199139283,22.684453063232297,44.07803588737855,52.198989597564996,0.06573714988178861,False,-0.3845646675270594,False,-1.0344514124092532,False,0.5774381602669173,False,0,False
39.8649_32.8706,39.86486486486486,32.870588235294115,3.9874213836477987,21.847700397256716,0.11634239754576667,45.826926430008974,34.018081761006286,48.4197774153688,0.07503001022174227,False,-0.3993520237432851,False,-1.2284697526256951,False,1.1524520316080653,False,0,False
39.8649_32.9412,39.86486486486486,32.94117647058823,32.9748427672956,6.356375122074485,0.06277991074607374,10.819255637371267,55.80712919697956,59.543867049445566,0.006121192989911771,False,-0.39979172207090247,False,-1.1518822941621096,False,0.6715235894051054,False,0,False
39.8649_32.9529,39.86486486486486,32.95294117647059,15.974842767295597,7.585237753476748,0.07014487665616037,15.375193543525027,39.57368972746331,49.61654578749433,0.024900914701934868,False,-0.3757767516143247,False,-1.0947849523955713,False,0.9809063876940127,False,0,False
39.8739_32.6471,39.87387387387388,32.64705882352941,73.05590062111801,101.51972310313587,0.3761152815332926,210.68745309705048,29.55182167595662,42.84674434718131,0.03646511716866513,False,-0.545716377154882,False,-1.1203738214284744,False,1.1081544120241473,False,0,False
39.8739_32.6588,39.87387387387388,32.65882352941176,62.16770186335404,68.9737361899903,0.46657237095186793,151.9843994469307,34.39787548473496,46.33749050854927,0.024408170014325496,False,-0.48058452981780014,False,-1.1412187108190042,False,0.8307385784485739,False,0,False
39.8739_32.6706,39.87387387387388,32.67058823529412,52.22981366459627,94.13515204411452,0.38801532959292523,219.6063525151646,30.930608478009745,41.82229506112287,0.04541062573186338,False,-0.5187808929405957,False,-1.078152965462968,False,0.9618497923871278,False,0,False
39.8739_32.6824,39.87387387387388,32.68235294117647,21.968553459119498,16.925859877403795,0.2531714223542649,50.48020169695214,32.27605970918957,37.523497981116094,0.0074028075439171726,False,-0.42113014091119694,False,-1.2135327678150165,False,0.8549288696094014,False,0,False
39.8739_32.6941,39.87387387387388,32.694117647058825,14.981132075471699,11.859267383759306,0.17866737507722583,34.61466215998346,36.941614255765195,38.067510407917574,0.0035103658834605748,False,-0.38675331111831246,False,-1.2872346174809441,False,1.2811533718587234,False,0,False
39.8739_32.7059,39.87387387387388,32.705882352941174,4.584905660377358,9.531796664766917,0.1565720420216965,35.52322887455644,18.36635220125786,41.247352347700684,0.18363959682804118,False,-0.44225677275238257,False,-1.9697817588123834,True,1.4036648771964824,False,1,False
39.8739_32.7412,39.87387387387388,32.74117647058824,2.0,23.34400708450806,0.4345524207593173,30.4262741270874,48.780660377358494,79.50498265407313,0.3314748584526696,False,-0.4770617907267064,False,-1.2748761746771655,False,1.0546392984953856,False,0,False
39.8739_32.7529,39.87387387387388,32.752941176470586,13.49056603773585,13.777666849950643,0.2737818609279347,21.894802315959716,50.567619380386674,64.47832831051902,0.05692653357561125,False,-0.4085149597226892,False,-1.2260547659300096,False,0.5409714553990708,False,0,False
39.8739_32.7882,39.87387387387388,32.78823529411765,5.49685534591195,21.480231649094872,0.42441299754407597,30.01840518267182,59.74589447938505,72.14700158264225,0.10743449542893889,False,-0.46123382709038646,False,-1.192063309344535,False,1.5687508952959428,False,0,False
39.8739_32.8,39.87387387387388,32.8,101.44025157232704,33.62179876986615,0.4652993376898668,63.86068084922898,51.52910897257115,53.87942600075473,0.08292842837734697,False,-0.4372540597132593,False,-1.0547097927655524,False,1.2328176711592582,False,0,False
39.8739_32.8118,39.87387387387388,32.811764705882354,93.40251572327044,32.22666604151994,0.2933601952781151,63.22656879573303,44.37931303259638,54.93832484527601,0.11366319703088808,False,-0.4131305657658609,False,-1.010621427588341,False,0.7614773137570012,False,0,False
39.8739_32.8235,39.87387387387388,32.8235294117647,32.9748427672956,19.046143730438576,0.14839905908907297,42.689906916067,38.22289529430063,49.448336570155554,0.0305802265878249,False,-0.3814799665215282,False,-1.09228848022261,False,0.9418403641275901,False,0,False
39.8739_32.8353,39.87387387387388,32.83529411764706,49.9559748427673,53.7805777289247,0.6098590948617322,102.07633483141682,46.745856613524445,60.643382361596856,0.04664482564797007,False,-0.43068760271268175,False,-1.070433449491698,False,1.49840286580028,False,0,False
39.8739_32.8471,39.87387387387388,32.84705882352941,34.42138364779874,25.844011955313942,0.3492002666767197,47.64930862637769,52.658737789436124,56.2307113217622,0.006137344805041606,False,-0.38135630068133597,False,-1.004775087696005,False,0.4699775542691517,False,0,False
39.8739_32.8588,39.87387387387388,32.858823529411765,41.899371069182386,19.408572564120313,0.2597659282879661,37.172639532701616,46.101896007556384,54.56951646119989,0.009800046667274338,False,-0.38142156279184103,False,-1.0035836296056475,False,0.34510122285753553,False,0,False
39.8739_32.8706,39.87387387387388,32.870588235294115,85.83018867924528,19.297618782024887,0.1418578908813361,39.36184987114475,40.601232265613575,50.54385058922775,0.15834873038972136,False,-0.40175096050803455,False,-1.0861228800347995,False,1.3877499168739973,False,0,False
39.8739_32.8824,39.87387387387388,32.88235294117647,10.0,11.767545514348075,0.13940207903778995,19.54505460781322,65.60670859538784,62.2721770932916,0.03588326996713918,False,-0.4277180390121958,False,-0.9859532735934182,False,1.3732894375410798,False,0,False
39.8739_32.8941,39.87387387387388,32.89411764705882,1.0,0.21115781242363518,0.004716289526416057,0.6637016763599043,33.428481012658224,33.454264617239296,0.000517962174103593,False,-0.3795630005400281,False,-2.864318462638347,True,2.0666367265685524,False,1,False
39.8739_32.9294,39.87387387387388,32.92941176470588,11.962264150943396,33.481398167705194,0.26474728814130216,61.70560326839455,49.421139063591895,56.15987533788749,0.04223494235623721,False,-0.38195696896021936,False,-1.1347207088535196,False,0.7060536568123047,False,0,False
39.8739_32.9412,39.87387387387388,32.94117647058823,2.0,8.313723891606491,0.09263194011621681,14.434475146005543,55.34145702306079,58.3577543725277,0.01794173501821614,False,-0.3906979454862073,False,-1.1284525335305602,False,0.455354340097976,False,0,False
39.8739_32.9529,39.87387387387388,32.95294117647059,6.0,6.977561232324801,0.07624850566849165,11.96763061687357,57.581411600279516,59.07177223281326,0.011286189661367704,False,-0.3850889262718474,False,-1.1068848584215178,False,0.5571572407867528,False,0,False
39.8739_32.9882,39.87387387387388,32.98823529411764,34.0,11.673211754301127,0.0958376367977865,21.646596076345624,48.98668146503885,55.20613330121704,0.009371066788103018,False,-0.3734101086965737,False,-1.0236297136113701,False,0.3198964247783404,False,0,False
39.8739_33.0,39.87387387387388,33.0,11.0,8.730928611424728,0.07765511389895145,16.804628496277555,46.2940251572327,53.349377127295924,0.011310388726908933,False,-0.3697703973747519,False,-1.0598235977500376,False,0.36201085645924586,False,0,False
39.8739_33.1765,39.87387387387388,33.1764705882353,2.251572327044025,2.3126803674186465,0.03733851849246425,5.243815172704692,42.94706498951782,45.333889734001275,0.004171036224862545,False,-0.36118267759462813,False,-1.0063324836385135,False,34.86431461432371,True,1,False
39.8829_32.5529,39.88288288288288,32.55294117647059,12.0,4.218997049952322,0.037658215324180504,6.278855653509571,68.02463312368972,67.85807049447187,0.009779555110498108,False,-0.4487453501396374,False,-1.0015334686585766,False,4.12738919074374,False,0,False
39.8829_32.6118,39.88288288288288,32.61176470588235,6.925465838509317,81.30054356339892,0.1489909847871602,156.02876661400546,26.969594794439516,36.41982463783312,0.08802274323587846,False,-0.49857064681340096,False,-1.3926955117161544,False,0.5393019484970403,False,0,False
39.8829_32.6235,39.88288288288288,32.62352941176471,23.714285714285715,101.36249586081168,0.23128756457638044,195.206971508372,32.71270939205722,39.714240954552444,0.0679280323690948,False,-0.5007831213581411,False,-1.0842645255403298,False,0.7928895243900139,False,0,False
39.8829_32.6353,39.88288288288288,32.63529411764706,9.888198757763975,79.54575937291206,0.09800881120182615,148.75050849047312,43.054761904761904,41.730096985798184,0.057281837913456916,False,-0.4404520732286295,False,-1.214069844338194,False,1.1567660408709397,False,0,False
39.8829_32.6471,39.88288288288288,32.64705882352941,6.0,9.769279128980203,0.17894150463829728,26.19314778873794,31.05712788259958,39.37124060038481,0.026573254453385476,False,-0.40195449021941637,False,-1.1636526057402221,False,2.581660093970372,False,0,False
39.8829_32.6588,39.88288288288288,32.65882352941176,80.92546583850931,118.5158350435812,0.3763643776096863,251.72359852514214,28.944406319357977,41.98669341414142,0.03599106237642085,False,-0.5587903097076716,True,-1.159587130041938,False,0.8462217365050154,False,1,False
39.8829_32.6706,39.88288288288288,32.67058823529412,10.9937106918239,18.95136909044844,0.13498716140155587,44.77255383289868,28.126376977320376,36.86061900466641,0.026010821858460962,False,-0.4252937232442031,False,-1.2435747065379492,False,2.57997537463861,False,0,False
39.8829_32.6824,39.88288288288288,32.68235294117647,200.575,87.89054871131096,0.7113933141694568,206.79125598182935,40.20960207524156,43.861200324278556,0.44938468304839163,True,-0.5847070862301379,True,-1.444374120496811,False,3.5416559675502417,False,2,True
39.8829_32.6941,39.88288288288288,32.694117647058825,2.0,47.76723771041136,0.9862065704273697,144.18420481913958,40.54874213836478,34.983570280681015,0.41961457716243467,True,-0.5504387449518255,False,-1.1223081828489128,False,2.5337463337365813,False,1,False
39.8829_32.7059,39.88288288288288,32.705882352941174,12.339622641509434,28.27152902085391,0.5646365331237964,74.56125054250252,42.75365129280223,40.13579243986808,0.10484403923905082,False,-0.4287124706965614,False,-1.2120044622427837,False,0.9225745230575175,False,0,False
39.8829_32.7176,39.88288288288288,32.71764705882353,3.9056603773584904,6.611991671427378,0.11468850731927821,30.892115639063704,4.668238993710692,5.238759811514717,0.002377199216973866,False,-0.5770534483502205,True,-1.4958452048906146,False,4.148649653981685,False,1,False
39.8829_32.7412,39.88288288288288,32.74117647058824,4.49685534591195,17.66557620696853,0.34693863066016606,24.2910337379433,55.61200559049615,74.76453614269097,0.1395194676471067,False,-0.4573516715902512,False,-1.202136918278826,False,0.7350618584196857,False,0,False
39.8829_32.7529,39.88288288288288,32.752941176470586,30.49056603773585,29.463016394189864,0.5622932167020042,43.64351816600662,48.425910135462026,69.44966353570081,0.12151942314416009,False,-0.4563200260931194,False,-1.1193087564225037,False,0.49635276126109457,False,0,False
39.8829_32.7765,39.88288288288288,32.77647058823529,22.62962962962963,200.34263889568476,0.4016058158308969,367.5423430388578,56.32294025679693,65.29071704851876,0.40347371705318946,True,-0.5632722524965187,True,-1.199869574370654,False,3.2881701337323044,False,2,True
39.8829_32.7882,39.88288288288288,32.78823529411765,26.7625,42.81583881975159,0.46404498377802084,74.2036140700259,55.91878858024692,62.24113142165461,0.051029328261365074,False,-0.41937330066916934,False,-1.072216762236785,False,0.5275124862208058,False,0,False
39.8829_32.8,39.88288288288288,32.8,65.93081761006289,30.96071097212835,0.4540154275177818,56.2132014316084,52.65281919739954,56.273987480791234,0.005637040168596775,False,-0.40887088895601487,False,-0.9937885380597085,False,0.654978614878236,False,0,False
39.8829_32.8118,39.88288288288288,32.811764705882354,19.9874213836478,23.438592707582956,0.15897845367188873,42.34623987860309,40.09154437456324,56.98880138615528,0.07666135676251021,False,-0.38521914637720417,False,-1.077778704845552,False,1.2499834120734474,False,0,False
39.8829_32.8235,39.88288288288288,32.8235294117647,38.924528301886795,27.225458678932903,0.12894670726800148,61.7739167221355,37.77323997921482,49.22518343187702,0.03527153223772731,False,-0.38775316089279915,False,-1.16122488586262,False,1.325413267212569,False,0,False
39.8829_32.8353,39.88288288288288,32.83529411764706,52.94444444444444,97.23929842553395,0.5002612221093863,183.6824661916766,46.47806437389771,53.534082493356884,0.039449316150459234,False,-0.45522314660606034,False,-1.1896842075630403,False,1.5035793886610058,False,0,False
39.8829_32.8471,39.88288288288288,32.84705882352941,82.61635220125787,23.212292824577197,0.27677704765000954,44.69079767675666,43.3970468971156,55.1327240317953,0.09972942637461996,False,-0.40827711554807294,False,-1.0376571220089144,False,1.0559165102590364,False,0,False
39.8829_32.8588,39.88288288288288,32.858823529411765,19.8875,76.68628473148253,0.24503233995445184,138.97591488626173,51.06930555555555,67.13096890108991,0.11896320219527895,False,-0.4594961874158723,False,-1.4740053796519585,False,1.2726470756812454,False,0,False
39.8829_32.8706,39.88288288288288,32.870588235294115,17.968553459119498,24.452428245130047,0.24085666535311498,39.63186089931779,58.79665914099876,66.74959824450686,0.026505149487399945,False,-0.4227655629545528,False,-1.068218406470337,False,0.5705969248389258,False,0,False
39.8829_32.8824,39.88288288288288,32.88235294117647,36.9874213836478,15.603412731765463,0.17778370577889618,26.401846707265737,62.86957253749706,61.870941117869364,0.010045566935445092,False,-0.419205226736903,False,-1.047331019622963,False,0.9775430720716332,False,0,False
39.8829_32.8941,39.88288288288288,32.89411764705882,2.993710691823899,1.2862846332152738,0.015110304108443846,2.1241544494268387,57.06995108315863,64.95602195299637,0.01695522169419959,False,-0.41315398733746583,False,-1.175407286048484,False,1.2590596853390654,False,0,False
39.8829_32.9059,39.88288288288288,32.90588235294118,2.0,0.21115781242363518,0.004716289526416057,0.6637016763599043,33.428481012658224,33.454264617239296,0.00028087371120078165,False,-0.376050328310199,False,-2.8015927084484282,True,1.5293887772851948,False,1,False
39.8829_32.9176,39.88288288288288,32.917647058823526,4.987421383647798,16.067956290127935,0.14829064869399153,25.044546469135348,60.04570230607966,65.47165805081606,0.030212258452623156,False,-0.41205041446872387,False,-1.061929351604205,False,1.5629200325436483,False,0,False
39.8829_32.9294,39.88288288288288,32.92941176470588,53.9559748427673,41.08839143821002,0.3688329772649616,76.23903771989339,49.76986918338116,54.48269223036367,0.0001377580589491979,False,-0.38777695369986176,False,-0.9707018000566805,False,0.9013243318482431,False,0,False
39.8829_32.9529,39.88288288288288,32.95294117647059,4.0,3.3869163331427483,0.037330855727082106,5.242024013722127,65.90880503144655,66.09347490548302,0.01592307358094475,False,-0.43857187478278675,False,-1.003159390658861,False,1.2115004490540981,False,0,False
39.8829_32.9647,39.88288288288288,32.96470588235294,2.0,0.40620359018828056,0.007709635299863415,1.0842926770923662,38.51100628930818,38.730249705104306,0.0010477855971607877,False,-0.3674452372480339,False,-1.4270949934886912,False,1.7285124159676337,False,0,False
39.8829_32.9765,39.88288288288288,32.976470588235294,36.0,18.34942690544638,0.1428192098521623,33.259772533467135,47.601764500349404,56.36420231936166,0.014141039459011193,False,-0.3730368877316839,False,-1.0004334998168465,False,0.5550182746256926,False,0,False
39.8829_32.9882,39.88288288288288,32.98823529411764,10.0,19.86405005266557,0.154965177697494,36.06385813920833,47.51215932914046,56.27038483252528,0.028151093689821178,False,-0.3741698072462291,False,-1.0491710887897638,False,0.38102098835998094,False,0,False
39.8919_32.4824,39.891891891891895,32.48235294117647,3.9874213836477987,6.167709485684792,0.0168723599959903,15.84599059528238,24.168553459119497,23.32510409610282,1.5219285208727225e-05,False,-0.42955485983098235,False,-1.0538827623938416,False,0.5408252182341924,False,0,False
39.8919_32.4941,39.891891891891895,32.49411764705882,3.9874213836477987,6.167709485684792,0.0168723599959903,15.84599059528238,24.168553459119497,23.32510409610282,1.5219285208727225e-05,False,-0.42955485983098235,False,-1.0538827623938416,False,0.0,False,0,False
39.8919_32.5529,39.891891891891895,32.55294117647059,3.9874213836477987,6.167709485684792,0.0168723599959903,15.84599059528238,24.168553459119497,23.32510409610282,1.5219285208727225e-05,False,-0.42955485983098235,False,-1.0538827623938416,False,4.12738919074374,False,0,False
39.8919_32.6118,39.891891891891895,32.61176470588235,2.968944099378882,34.78832034786007,0.10401851232950601,69.18960752685551,25.994824016563143,35.87390740516001,0.04924125667257511,False,-0.4487465844952185,False,-1.5538372765593274,False,0.9316720405848512,False,0,False
39.8919_32.6235,39.891891891891895,32.62352941176471,33.590062111801245,55.44601363480852,0.20215851097990362,110.86653767756636,36.14521678236512,38.84664204100518,0.0033340038568713012,False,-0.4417270229089687,False,-1.3154377617057103,False,0.6119382293143124,False,0,False
39.8919_32.6353,39.891891891891895,32.63529411764706,19.763975155279503,81.93757525160878,0.1575187999490412,157.3690691231486,30.760584886128363,37.32767455177839,0.04233904304356776,False,-0.498728080052163,False,-1.351602833954222,False,0.6330649639753423,False,0,False
39.8919_32.6471,39.891891891891895,32.64705882352941,27.0,26.558253282105653,0.472896363965817,71.94330376722947,31.09360198773197,38.06445446910683,0.025102264126537165,False,-0.4565437464120211,False,-1.293931273750902,False,1.9350312481804899,False,0,False
39.8919_32.6588,39.891891891891895,32.65882352941176,28.652173913043477,445.3130087161378,0.5743608501483617,838.9249551423736,32.59883946915431,38.197998048712556,1.530375263798829,True,-0.669043304225342,True,-1.6445148516844554,False,7.577157832476395,False,2,True
39.8919_32.6706,39.891891891891895,32.67058823529412,19.875,107.10757042615191,0.636653372435701,225.42130124094382,31.04003472222222,38.226679565734464,0.21735786193997197,False,-0.5621062725380345,True,-1.1221519732731884,False,1.4388176511727402,False,1,False
39.8919_32.6824,39.891891891891895,32.68235294117647,4.0,50.272638917782096,0.058497311142116114,115.07490878799085,19.941901041666664,23.40257433783698,0.02545886144805468,False,-0.5165206500473077,False,-3.966428187015352,True,2.1089054350204037,False,1,False
39.8919_32.6941,39.891891891891895,32.694117647058825,16.925,59.743484020766346,0.5846905541405463,155.26788468219766,30.908860974945533,34.58759503437933,0.12413921386266535,False,-0.526846261120601,False,-1.1765364078512126,False,0.6297437302197063,False,0,False
39.8919_32.7059,39.891891891891895,32.705882352941174,12.91875,49.810860634026454,0.7636810596042413,134.29561000159916,41.19459134615384,35.33831684447146,0.23763074713647095,False,-0.49809411075696397,False,-1.1407995801416613,False,1.188379441783054,False,0,False
39.8919_32.7176,39.891891891891895,32.71764705882353,5.515723270440252,32.507515267510975,0.6319131654481958,63.782867031648735,45.532475791155036,60.50926472883976,0.18369459271043753,False,-0.43253807018091905,False,-1.0394560873420522,False,1.3406947745312017,False,0,False
39.8919_32.7294,39.891891891891895,32.72941176470588,12.144654088050315,54.68524273573809,0.3430725400903406,94.3108638995711,62.76346173044286,72.85845647408603,0.10841700222283916,False,-0.5077034058200577,False,-1.2932219907195326,False,1.901727177031992,False,0,False
39.8919_32.7529,39.891891891891895,32.752941176470586,23.9937106918239,31.79360996510338,0.6953887156956885,61.2768374649052,49.709724867724866,56.48229551273619,0.09057422293768382,False,-0.42034786612542663,False,-1.0570560372143638,False,1.028275778272558,False,0,False
39.8919_32.7647,39.891891891891895,32.76470588235294,7.49685534591195,35.35640473942345,0.6879217184188617,54.52291637277188,48.31083158630329,66.70729997873883,0.22096644113811562,False,-0.46322291127138104,False,-1.0900074817799994,False,1.2950073190104385,False,0,False
